Creation_Time,Sensor_Time,Arrival_Time,x,y,z
1592271048000,1592271,1398347065911,0.089782566,0.11731588,9.405622
1592281119000,1592281,1398347065921,0.10534488,0.12808979,9.398438
1592291068000,1592291,1398347065931,0.094570965,0.11611878,9.421184
1592301077000,1592301,1398347065941,0.10534488,0.130484,9.419987
1592311087000,1592311,1398347065951,0.10654198,0.12569559,9.405622
1592321066000,1592321,1398347065961,0.10414778,0.12449849,9.403227
1592331076000,1592331,1398347065971,0.094570965,0.130484,9.398438
1592341055000,1592341,1398347065981,0.093373865,0.12808979,9.411607
1592351035000,1592351,1398347065991,0.094570965,0.11492168,9.396045
1592361075000,1592361,1398347066001,0.094570965,0.1316811,9.42238
1592371054000,1592371,1398347066011,0.08738836,0.1364695,9.415198
1592381064000,1592381,1398347066021,0.08379706,0.1364695,9.385271
1592391043000,1592391,1398347066031,0.094570965,0.14963761,9.40203
1592401053000,1592401,1398347066041,0.094570965,0.14963761,9.40203
1592411002000,1592411,1398347066051,0.073023155,0.12689269,9.414001
1592421073000,1592421,1398347066061,0.076614454,0.11611878,9.41041
1592431082000,1592431,1398347066071,0.089782566,0.11851298,9.398438
1592441275000,1592441,1398347066081,0.08499416,0.1412579,9.388862
1592451132000,1592451,1398347066091,0.079008654,0.11492168,9.415198
1592461081000,1592461,1398347066101,0.094570965,0.12090719,9.385271
1592470999000,1592471,1398347066111,0.08020575,0.1352724,9.405622
1592481345000,1592482,1398347066121,0.09816227,0.12210429,9.416395
1592491049000,1592491,1398347066131,0.12210429,0.11372458,9.416395
1592501090000,1592501,1398347066141,0.10654198,0.12569559,9.433155
1592511008000,1592511,1398347066151,0.08619126,0.1340753,9.392453
1592521079000,1592521,1398347066161,0.08259996,0.110133275,9.388862
1592531058000,1592531,1398347066171,0.08259996,0.110133275,9.388862
1592541037000,1592541,1398347066181,0.10055647,0.107739076,9.408015
1592551047000,1592551,1398347066191,0.093373865,0.142455,9.41879
1592561057000,1592561,1398347066201,0.094570965,0.11731588,9.416395
1592571036000,1592571,1398347066211,0.08738836,0.11372458,9.423578
1592581076000,1592581,1398347066221,0.09935937,0.1340753,9.406818
1592591055000,1592591,1398347066231,0.089782566,0.1328782,9.41879
1592602439000,1592603,1398347066242,0.09935937,0.12808979,9.412804
1592611075000,1592611,1398347066251,0.08140286,0.1316811,9.415198
1592621146000,1592621,1398347066261,0.079008654,0.11971009,9.40203
1592631430000,1592632,1398347066272,0.08499416,0.1340753,9.386468
1592641074000,1592641,1398347066281,0.09816227,0.11492168,9.40203
1592651053000,1592651,1398347066291,0.075417355,0.14724341,9.386468
1592661032000,1592661,1398347066301,0.075417355,0.14724341,9.386468
1592671103000,1592671,1398347066311,0.088585466,0.1316811,9.411607
1592681143000,1592681,1398347066321,0.075417355,0.11851298,9.409213
1592691062000,1592691,1398347066331,0.08259996,0.11971009,9.399636
1592701315000,1592701,1398347066341,0.093373865,0.10414778,9.42238
1592711020000,1592711,1398347066351,0.10295067,0.11731588,9.416395
1592721152000,1592721,1398347066361,0.092176765,0.1448492,9.40203
1592731009000,1592731,1398347066371,0.08379706,0.1364695,9.41041
1592742545000,1592743,1398347066382,0.08140286,0.1400608,9.411607
1592751029000,1592751,1398347066391,0.095768064,0.15083471,9.416395
1592761099000,1592762,1398347066401,0.08259996,0.12689269,9.409213
1592771018000,1592771,1398347066411,0.089782566,0.11133038,9.400833
1592781119000,1592781,1398347066421,0.079008654,0.12808979,9.406818
1592791068000,1592792,1398347066431,0.092176765,0.12569559,9.41879
1592801047000,1592801,1398347066441,0.092176765,0.12569559,9.41879
1592811057000,1592811,1398347066451,0.074220255,0.130484,9.425972
1592821066000,1592821,1398347066461,0.11611878,0.14724341,9.382876
1592831107000,1592831,1398347066471,0.10654198,0.14963761,9.400833
1592841055000,1592841,1398347066481,0.09816227,0.1388637,9.412804
1592851035000,1592851,1398347066491,0.089782566,0.1400608,9.390059
1592861044000,1592861,1398347066501,0.092176765,0.12689269,9.385271
1592871085000,1592871,1398347066511,0.10534488,0.11372458,9.369708
1592881095000,1592881,1398347066521,0.110133275,0.130484,9.363723
1592891043000,1592891,1398347066531,0.10654198,0.12090719,9.394848
1592901053000,1592901,1398347066541,0.10414778,0.11851298,9.392453
1592911154000,1592911,1398347066551,0.08140286,0.12569559,9.363723
1592921347000,1592921,1398347066561,0.088585466,0.12210429,9.392453
1592931052000,1592931,1398347066571,0.088585466,0.12210429,9.392453
1592941031000,1592941,1398347066581,0.09816227,0.12330139,9.405622
1592951071000,1592953,1398347066593,0.10055647,0.12449849,9.406818
1592961112000,1592962,1398347066601,0.10654198,0.11611878,9.382876
1592971060000,1592971,1398347066611,0.09696517,0.12210429,9.403227
1592981131000,1592981,1398347066621,0.092176765,0.09816227,9.40203
1592991629000,1592992,1398347066632,0.093373865,0.10654198,9.417592
1593001059000,1593001,1398347066641,0.089782566,0.11492168,9.397242
1593011069000,1593012,1398347066652,0.107739076,0.12808979,9.423578
1593021079000,1593021,1398347066661,0.110133275,0.15322891,9.419987
1593031058000,1593031,1398347066671,0.092176765,0.1328782,9.408015
1593041037000,1593041,1398347066681,0.095768064,0.1340753,9.400833
1593051077000,1593051,1398347066691,0.11372458,0.11492168,9.41879
1593061392000,1593061,1398347066701,0.095768064,0.11611878,9.421184
1593071066000,1593071,1398347066711,0.095768064,0.11611878,9.421184
1593081107000,1593081,1398347066721,0.08020575,0.1328782,9.394848
1593091086000,1593092,1398347066731,0.073023155,0.12330139,9.394848
1593102286000,1593102,1398347066742,0.089782566,0.107739076,9.397242
1593111655000,1593112,1398347066751,0.08379706,0.1352724,9.399636
1593121085000,1593121,1398347066761,0.089782566,0.11851298,9.427169
1593131064000,1593131,1398347066771,0.094570965,0.1316811,9.399636
1593141043000,1593142,1398347066781,0.092176765,0.1316811,9.403227
1593151145000,1593165,1398347066805,0.095768064,0.1388637,9.414001
1593161917000,1593165,1398347066805,0.08619126,0.12449849,9.428367
1593171073000,1593171,1398347066811,0.094570965,0.12210429,9.405622
1593181052000,1593181,1398347066821,0.088585466,0.1328782,9.399636
1593191031000,1593191,1398347066831,0.08738836,0.11851298,9.405622
1593202200000,1593202,1398347066842,0.08619126,0.11252748,9.388862
1593211051000,1593213,1398347066852,0.08619126,0.11252748,9.388862
1593221152000,1593221,1398347066861,0.092176765,0.11372458,9.406818
1593231131000,1593231,1398347066871,0.093373865,0.12449849,9.411607
1593241171000,1593241,1398347066881,0.08738836,0.12090719,9.409213
1593251059000,1593251,1398347066891,0.092176765,0.12210429,9.437943
1593261130000,1593261,1398347066901,0.07062895,0.11252748,9.41041
1593271048000,1593271,1398347066911,0.075417355,0.12330139,9.405622
1593281363000,1593290,1398347066930,0.08738836,0.130484,9.400833
1593301108000,1593301,1398347066941,0.076614454,0.12449849,9.386468
1593311087000,1593312,1398347066951,0.08499416,0.1328782,9.369708
1593321036000,1593321,1398347066961,0.09816227,0.11971009,9.396045
1593331351000,1593332,1398347066972,0.09816227,0.11971009,9.396045
1593341025000,1593341,1398347066981,0.10534488,0.11731588,9.403227
1593352255000,1593352,1398347066992,0.09696517,0.12689269,9.414001
1593361014000,1593361,1398347067001,0.09935937,0.12449849,9.397242
1593371054000,1593371,1398347067011,0.090979666,0.12330139,9.404425
1593381064000,1593381,1398347067021,0.10175357,0.12928689,9.398438
1593391074000,1593391,1398347067031,0.088585466,0.108936176,9.392453
1593401053000,1593401,1398347067041,0.079008654,0.11731588,9.39365
1593411093000,1593411,1398347067051,0.08259996,0.12569559,9.392453
1593421042000,1593421,1398347067061,0.09696517,0.130484,9.415198
1593431082000,1593431,1398347067071,0.092176765,0.12090719,9.406818
1593441001000,1593441,1398347067081,0.08619126,0.12569559,9.399636
1593451010000,1593451,1398347067091,0.089782566,0.11851298,9.415198
1593461051000,1593461,1398347067101,0.089782566,0.11851298,9.415198
1593471060000,1593471,1398347067111,0.09816227,0.1388637,9.416395
1593481192000,1593481,1398347067121,0.077811554,0.1340753,9.399636
1593490988000,1593491,1398347067131,0.090979666,0.1340753,9.398438
1593501059000,1593501,1398347067141,0.08499416,0.1364695,9.390059
1593511038000,1593511,1398347067151,0.08140286,0.12330139,9.419987
1593521048000,1593521,1398347067161,0.05865794,0.12330139,9.394848
1593531058000,1593531,1398347067171,0.075417355,0.1364695,9.416395
1593541037000,1593541,1398347067181,0.06703765,0.130484,9.392453
1593551169000,1593551,1398347067191,0.08499416,0.1316811,9.417592
1593561087000,1593561,1398347067201,0.090979666,0.1400608,9.375694
1593571036000,1593571,1398347067211,0.08379706,0.11971009,9.386468
1593581107000,1593581,1398347067221,0.08140286,0.1340753,9.411607
1593591055000,1593591,1398347067231,0.08140286,0.1340753,9.411607
1593601065000,1593601,1398347067241,0.095768064,0.12808979,9.39365
1593611044000,1593611,1398347067251,0.10055647,0.12449849,9.400833
1593621054000,1593621,1398347067261,0.09935937,0.12689269,9.409213
1593631095000,1593631,1398347067271,0.108936176,0.1388637,9.391256
1593641013000,1593641,1398347067281,0.08738836,0.11492168,9.40203
1593651084000,1593651,1398347067291,0.074220255,0.12210429,9.388862
1593661093000,1593661,1398347067301,0.08619126,0.12330139,9.382876
1593671042000,1593671,1398347067311,0.089782566,0.10654198,9.421184
1593681082000,1593681,1398347067321,0.08140286,0.12449849,9.417592
1593691001000,1593692,1398347067331,0.107739076,0.12449849,9.392453
1593702475000,1593703,1398347067342,0.094570965,0.1352724,9.399636
1593711051000,1593711,1398347067351,0.08020575,0.1328782,9.391256
1593721152000,1593721,1398347067361,0.08020575,0.1412579,9.42238
1593731101000,1593731,1398347067371,0.08020575,0.1412579,9.42238
1593741049000,1593741,1398347067381,0.08499416,0.1448492,9.412804
1593751151000,1593751,1398347067391,0.08499416,0.130484,9.397242
1593761069000,1593761,1398347067401,0.107739076,0.11372458,9.41041
1593771079000,1593771,1398347067411,0.08379706,0.11731588,9.428367
1593781088000,1593781,1398347067421,0.08738836,0.11731588,9.41041
1593791098000,1593791,1398347067431,0.09816227,0.108936176,9.41041
1593801077000,1593801,1398347067441,0.09935937,0.12928689,9.372103
1593810996000,1593811,1398347067451,0.093373865,0.1316811,9.391256
1593821127000,1593821,1398347067461,0.092176765,0.12928689,9.409213
1593831015000,1593831,1398347067471,0.06943185,0.1352724,9.414001
1593841086000,1593841,1398347067481,0.073023155,0.1340753,9.405622
1593851035000,1593851,1398347067491,0.08259996,0.12090719,9.42238
1593861075000,1593861,1398347067501,0.08259996,0.12090719,9.42238
1593871054000,1593871,1398347067511,0.06344634,0.1436521,9.398438
1593881095000,1593881,1398347067521,0.092176765,0.14724341,9.412804
1593891074000,1593891,1398347067531,0.08140286,0.12449849,9.404425
1593902060000,1593902,1398347067542,0.088585466,0.11971009,9.38168
1593911002000,1593911,1398347067551,0.094570965,0.110133275,9.403227
1593921073000,1593921,1398347067561,0.090979666,0.108936176,9.40203
1593931082000,1593931,1398347067571,0.11252748,0.1376666,9.376891
1593941092000,1593941,1398347067581,0.08379706,0.1340753,9.416395
1593951041000,1593951,1398347067591,0.08020575,0.1400608,9.392453
1593961142000,1593962,1398347067601,0.095768064,0.12808979,9.398438
1593971488000,1593972,1398347067611,0.090979666,0.12689269,9.391256
1593981070000,1593981,1398347067621,0.09816227,0.1388637,9.396045
1593991171000,1593991,1398347067631,0.09816227,0.1388637,9.396045
1594001059000,1594001,1398347067641,0.107739076,0.1376666,9.398438
1594011099000,1594011,1398347067651,0.08738836,0.12569559,9.384073
1594021079000,1594021,1398347067661,0.075417355,0.12569559,9.400833
1594031058000,1594031,1398347067671,0.11851298,0.12928689,9.424775
1594041037000,1594041,1398347067681,0.093373865,0.12808979,9.405622
1594051047000,1594051,1398347067691,0.095768064,0.1388637,9.403227
1594061087000,1594061,1398347067701,0.11133038,0.1352724,9.41879
1594071036000,1594071,1398347067711,0.08499416,0.12808979,9.408015
1594081076000,1594081,1398347067721,0.09696517,0.12210429,9.417592
1594091208000,1594092,1398347067732,0.108936176,0.1328782,9.400833
1594101035000,1594101,1398347067741,0.08020575,0.1316811,9.398438
1594111411000,1594111,1398347067751,0.08020575,0.12689269,9.39365
1594121054000,1594121,1398347067761,0.08499416,0.11971009,9.394848
1594131217000,1594131,1398347067771,0.08499416,0.11971009,9.394848
1594141135000,1594141,1398347067781,0.08738836,0.12090719,9.385271
1594151084000,1594151,1398347067791,0.093373865,0.092176765,9.398438
1594161124000,1594162,1398347067802,0.08379706,0.1316811,9.414001
1594171042000,1594171,1398347067811,0.090979666,0.12569559,9.419987
1594181021000,1594181,1398347067821,0.090979666,0.12090719,9.42238
1594191550000,1594192,1398347067831,0.09816227,0.1376666,9.421184
1594201071000,1594201,1398347067841,0.08499416,0.1448492,9.421184
1594211814000,1594212,1398347067852,0.089782566,0.12569559,9.386468
1594221121000,1594221,1398347067861,0.089782566,0.11252748,9.391256
1594231070000,1594231,1398347067871,0.09935937,0.11611878,9.40203
1594241110000,1594241,1398347067881,0.10175357,0.12689269,9.406818
1594251029000,1594251,1398347067891,0.10055647,0.12090719,9.399636
1594261130000,1594261,1398347067901,0.10055647,0.12090719,9.399636
1594271079000,1594271,1398347067911,0.089782566,0.1328782,9.414001
1594281027000,1594281,1398347067921,0.08738836,0.142455,9.390059
1594291007000,1594291,1398347067931,0.095768064,0.1340753,9.390059
1594301077000,1594301,1398347067941,0.10055647,0.12689269,9.396045
1594311057000,1594311,1398347067951,0.09696517,0.11971009,9.409213
1594321066000,1594321,1398347067961,0.090979666,0.11731588,9.41041
1594331046000,1594331,1398347067971,0.095768064,0.1316811,9.412804
1594341086000,1594341,1398347067981,0.12090719,0.11731588,9.408015
1594351035000,1594351,1398347067991,0.092176765,0.11971009,9.385271
1594361228000,1594361,1398347068001,0.074220255,0.11611878,9.390059
1594371024000,1594371,1398347068011,0.092176765,0.12090719,9.394848
1594381369000,1594381,1398347068021,0.088585466,0.12210429,9.375694
1594391043000,1594391,1398347068031,0.088585466,0.12210429,9.375694
1594401053000,1594401,1398347068041,0.07062895,0.130484,9.38168
1594411368000,1594411,1398347068051,0.08140286,0.108936176,9.380483
1594421073000,1594421,1398347068061,0.10534488,0.12210429,9.38168
1594432089000,1594432,1398347068072,0.08259996,0.1364695,9.40203
1594441153000,1594441,1398347068081,0.095768064,0.12808979,9.40203
1594451071000,1594451,1398347068091,0.08499416,0.12689269,9.397242
1594461081000,1594461,1398347068101,0.093373865,0.1364695,9.404425
1594471030000,1594471,1398347068111,0.089782566,0.11971009,9.412804
1594481101000,1594482,1398347068122,0.08738836,0.11492168,9.390059
1594490988000,1594491,1398347068131,0.08379706,0.11851298,9.412804
1594501029000,1594501,1398347068141,0.092176765,0.12808979,9.388862
1594511069000,1594511,1398347068151,0.08140286,0.12808979,9.386468
1594521048000,1594521,1398347068161,0.08140286,0.12808979,9.386468
1594531027000,1594531,1398347068171,0.08619126,0.1352724,9.391256
1594541037000,1594541,1398347068181,0.095768064,0.11611878,9.394848
1594551047000,1594551,1398347068191,0.10414778,0.11731588,9.40203
1594561057000,1594561,1398347068201,0.090979666,0.12449849,9.391256
1594571066000,1594571,1398347068211,0.079008654,0.130484,9.414001
1594581107000,1594581,1398347068221,0.11252748,0.12330139,9.40203
1594591116000,1594591,1398347068231,0.10534488,0.12210429,9.388862
1594601126000,1594601,1398347068241,0.08020575,0.1448492,9.392453
1594611044000,1594611,1398347068251,0.09816227,0.1328782,9.41879
1594621085000,1594621,1398347068261,0.079008654,0.1316811,9.408015
1594631186000,1594631,1398347068271,0.10534488,0.10175357,9.421184
1594641104000,1594641,1398347068281,0.094570965,0.11252748,9.417592
1594651084000,1594651,1398347068291,0.088585466,0.11971009,9.412804
1594661093000,1594661,1398347068301,0.088585466,0.11971009,9.412804
1594671042000,1594671,1398347068311,0.09935937,0.12090719,9.43076
1594681052000,1594681,1398347068321,0.08738836,0.1328782,9.387665
1594691062000,1594691,1398347068331,0.08619126,0.12330139,9.387665
1594701132000,1594701,1398347068341,0.094570965,0.12928689,9.392453
1594711020000,1594711,1398347068351,0.092176765,0.12449849,9.400833
1594721030000,1594721,1398347068361,0.076614454,0.12689269,9.399636
1594731040000,1594731,1398347068371,0.062249243,0.12569559,9.398438
1594741049000,1594741,1398347068381,0.08020575,0.1352724,9.406818
1594751059000,1594751,1398347068391,0.09935937,0.130484,9.385271
1594761038000,1594761,1398347068401,0.094570965,0.11492168,9.414001
1594771018000,1594771,1398347068411,0.075417355,0.12330139,9.39365
1594781058000,1594781,1398347068421,0.089782566,0.11492168,9.394848
1594791068000,1594791,1398347068431,0.089782566,0.11492168,9.394848
1594801077000,1594801,1398347068441,0.075417355,0.12928689,9.376891
1594811087000,1594811,1398347068451,0.090979666,0.12210429,9.390059
1594821250000,1594821,1398347068461,0.09935937,0.1388637,9.399636
1594831046000,1594831,1398347068471,0.08259996,0.11611878,9.396045
1594841086000,1594841,1398347068481,0.079008654,0.12928689,9.396045
1594851004000,1594851,1398347068491,0.10534488,0.1328782,9.378088
1594861014000,1594861,1398347068501,0.10175357,0.130484,9.396045
1594871176000,1594871,1398347068511,0.08619126,0.14604631,9.39365
1594881033000,1594881,1398347068521,0.10414778,0.1388637,9.409213
1594891135000,1594891,1398347068531,0.093373865,0.14724341,9.403227
1594901053000,1594901,1398347068541,0.09816227,0.12689269,9.40203
1594911063000,1594911,1398347068551,0.08379706,0.12090719,9.385271
1594921134000,1594921,1398347068561,0.08379706,0.12090719,9.385271
1594931052000,1594931,1398347068571,0.107739076,0.1352724,9.404425
1594941062000,1594941,1398347068581,0.09935937,0.1364695,9.400833
1594951041000,1594951,1398347068591,0.092176765,0.1364695,9.388862
1594961020000,1594961,1398347068601,0.08020575,0.1316811,9.39365
1594971060000,1594971,1398347068611,0.092176765,0.1388637,9.411607
1594981009000,1594981,1398347068621,0.09696517,0.1328782,9.396045
1594991232000,1594991,1398347068631,0.093373865,0.12689269,9.428367
1595001059000,1595001,1398347068641,0.10175357,0.12449849,9.405622
1595011038000,1595011,1398347068651,0.10055647,0.12330139,9.398438
1595021109000,1595021,1398347068661,0.09696517,0.11372458,9.39365
1595031088000,1595031,1398347068671,0.08499416,0.10654198,9.41879
1595041281000,1595041,1398347068681,0.08619126,0.11133038,9.400833
1595051047000,1595051,1398347068691,0.092176765,0.12689269,9.386468
1595061057000,1595061,1398347068701,0.092176765,0.12689269,9.386468
1595071189000,1595071,1398347068711,0.088585466,0.11611878,9.378088
1595081107000,1595081,1398347068721,0.095768064,0.1352724,9.406818
1595091330000,1595092,1398347068732,0.08020575,0.1340753,9.392453
1595101065000,1595101,1398347068741,0.08619126,0.12449849,9.384073
1595111075000,1595111,1398347068751,0.09816227,0.12689269,9.394848
1595121054000,1595121,1398347068761,0.095768064,0.1364695,9.409213
1595131064000,1595131,1398347068771,0.09935937,0.12090719,9.41879
1595141043000,1595141,1398347068781,0.093373865,0.1340753,9.400833
1595151053000,1595151,1398347068791,0.095768064,0.12808979,9.400833
1595161032000,1595161,1398347068801,0.090979666,0.12928689,9.409213
1595171042000,1595171,1398347068811,0.088585466,0.1376666,9.388862
1595181052000,1595181,1398347068821,0.08499416,0.11492168,9.399636
1595191062000,1595191,1398347068831,0.08499416,0.11492168,9.399636
1595201041000,1595201,1398347068841,0.08020575,0.11971009,9.399636
1595210990000,1595211,1398347068851,0.092176765,0.12569559,9.394848
1595222067000,1595222,1398347068862,0.08259996,0.11372458,9.397242
1595231070000,1595231,1398347068871,0.06344634,0.1340753,9.41879
1595241232000,1595241,1398347068881,0.08499416,0.12928689,9.399636
1595251029000,1595251,1398347068891,0.110133275,0.12330139,9.379285
1595261191000,1595261,1398347068901,0.11851298,0.1352724,9.391256
1595271018000,1595271,1398347068911,0.089782566,0.11492168,9.392453
1595281943000,1595283,1398347068922,0.08499416,0.11252748,9.397242
1595291068000,1595291,1398347068931,0.08738836,0.12808979,9.404425
1595302237000,1595304,1398347068944,0.089782566,0.1352724,9.39365
1595311087000,1595311,1398347068951,0.094570965,0.11731588,9.39365
1595321341000,1595322,1398347068961,0.093373865,0.1352724,9.394848
1595331137000,1595334,1398347068974,0.093373865,0.1352724,9.394848
1595341239000,1595341,1398347068981,0.089782566,0.1340753,9.385271
1595351035000,1595351,1398347068991,0.095768064,0.1340753,9.414001
1595361075000,1595361,1398347069001,0.090979666,0.12449849,9.415198
1595371024000,1595371,1398347069011,0.08259996,0.1376666,9.411607
1595381033000,1595381,1398347069021,0.10414778,0.12090719,9.417592
1595391043000,1595391,1398347069031,0.08379706,0.12808979,9.390059
1595401053000,1595401,1398347069041,0.10055647,0.11133038,9.39365
1595411032000,1595411,1398347069051,0.090979666,0.12090719,9.41879
1595421103000,1595421,1398347069061,0.10055647,0.12449849,9.414001
1595431113000,1595431,1398347069071,0.094570965,0.1364695,9.425972
1595441062000,1595441,1398347069081,0.10055647,0.1340753,9.414001
1595451041000,1595451,1398347069091,0.074220255,0.12808979,9.398438
1595461081000,1595462,1398347069101,0.074220255,0.12808979,9.398438
1595471030000,1595471,1398347069111,0.079008654,0.1400608,9.416395
1595481589000,1595482,1398347069121,0.08379706,0.14844051,9.385271
1595491019000,1595491,1398347069131,0.11611878,0.1352724,9.403227
1595501059000,1595501,1398347069141,0.10055647,0.12928689,9.392453
1595511008000,1595511,1398347069151,0.10414778,0.12928689,9.39365
1595521079000,1595521,1398347069161,0.10055647,0.12928689,9.403227
1595531088000,1595532,1398347069171,0.10175357,0.15442601,9.386468
1595541037000,1595541,1398347069181,0.094570965,0.1352724,9.40203
1595551016000,1595551,1398347069191,0.093373865,0.11492168,9.394848
1595561057000,1595561,1398347069201,0.094570965,0.1316811,9.41041
1595571005000,1595571,1398347069211,0.088585466,0.12689269,9.404425
1595581107000,1595581,1398347069221,0.090979666,0.12689269,9.399636
1595591055000,1595591,1398347069231,0.090979666,0.12689269,9.399636
1595601035000,1595601,1398347069241,0.10414778,0.1340753,9.39365
1595611044000,1595611,1398347069251,0.088585466,0.1316811,9.416395
1595621085000,1595621,1398347069261,0.088585466,0.12330139,9.409213
1595631156000,1595631,1398347069271,0.10654198,0.12449849,9.406818
1595641104000,1595641,1398347069281,0.10295067,0.11611878,9.41041
1595651511000,1595651,1398347069291,0.088585466,0.12928689,9.399636
1595661063000,1595661,1398347069301,0.092176765,0.1352724,9.396045
1595671042000,1595671,1398347069311,0.090979666,0.142455,9.392453
1595681632000,1595682,1398347069322,0.08619126,0.11851298,9.403227
1595691031000,1595691,1398347069331,0.092176765,0.11133038,9.39365
1595701804000,1595702,1398347069342,0.09935937,0.110133275,9.406818
1595711051000,1595711,1398347069351,0.094570965,0.1328782,9.414001
1595721091000,1595721,1398347069361,0.094570965,0.1328782,9.414001
1595731040000,1595732,1398347069372,0.09935937,0.11731588,9.409213
1595741110000,1595741,1398347069381,0.093373865,0.11133038,9.41041
1595751059000,1595751,1398347069391,0.09816227,0.1388637,9.394848
1595761038000,1595761,1398347069401,0.10055647,0.1340753,9.387665
1595771048000,1595771,1398347069411,0.094570965,0.11851298,9.409213
1595781088000,1595781,1398347069421,0.08619126,0.12210429,9.399636
1595791037000,1595791,1398347069431,0.10055647,0.14963761,9.380483
1595801108000,1595801,1398347069441,0.095768064,0.12928689,9.38168
1595811026000,1595811,1398347069451,0.09816227,0.11372458,9.406818
1595821036000,1595821,1398347069461,0.09935937,0.10175357,9.384073
1595831046000,1595831,1398347069471,0.10414778,0.12210429,9.390059
1595841025000,1595841,1398347069481,0.095768064,0.12090719,9.41041
1595851035000,1595851,1398347069491,0.08020575,0.09696517,9.400833
1595861044000,1595861,1398347069501,0.08020575,0.09696517,9.400833
1595871054000,1595871,1398347069511,0.077811554,0.12210429,9.409213
1595881033000,1595881,1398347069521,0.093373865,0.1376666,9.412804
1595891074000,1595891,1398347069531,0.11133038,0.12330139,9.391256
1595901206000,1595901,1398347069541,0.095768064,0.11372458,9.386468
1595911032000,1595911,1398347069551,0.09935937,0.10055647,9.411607
1595921164000,1595921,1398347069561,0.088585466,0.11611878,9.398438
1595931204000,1595932,1398347069571,0.094570965,0.12449849,9.386468
1595941306000,1595941,1398347069581,0.09696517,0.12090719,9.406818
1595951041000,1595951,1398347069591,0.110133275,0.12689269,9.405622
1595961020000,1595961,1398347069601,0.10654198,0.130484,9.39365
1595971243000,1595971,1398347069611,0.093373865,0.130484,9.406818
1595981101000,1595981,1398347069621,0.073023155,0.12210429,9.408015
1595991019000,1595991,1398347069631,0.073023155,0.12210429,9.408015
1596001059000,1596001,1398347069641,0.10175357,0.12569559,9.40203
1596011038000,1596011,1398347069651,0.079008654,0.11731588,9.411607
1596021079000,1596021,1398347069661,0.08020575,0.12808979,9.406818
1596031058000,1596031,1398347069671,0.08259996,0.1316811,9.411607
1596041037000,1596041,1398347069681,0.10175357,0.12449849,9.415198
1596051016000,1596051,1398347069691,0.09935937,0.12689269,9.40203
1596061026000,1596061,1398347069701,0.10055647,0.12928689,9.416395
1596071036000,1596071,1398347069711,0.08738836,0.1328782,9.411607
1596081076000,1596081,1398347069721,0.08619126,0.1340753,9.428367
1596091055000,1596091,1398347069731,0.10295067,0.12808979,9.416395
1596101065000,1596101,1398347069741,0.08738836,0.11492168,9.40203
1596111411000,1596111,1398347069751,0.09816227,0.12928689,9.39365
1596121054000,1596121,1398347069761,0.09816227,0.12928689,9.39365
1596131095000,1596132,1398347069771,0.08020575,0.14724341,9.404425
1596141287000,1596141,1398347069781,0.107739076,0.12928689,9.391256
1596151053000,1596153,1398347069793,0.10175357,0.1412579,9.417592
1596161093000,1596161,1398347069801,0.09935937,0.11492168,9.427169
1596171042000,1596171,1398347069811,0.08379706,0.11252748,9.404425
1596181113000,1596181,1398347069821,0.088585466,0.12330139,9.396045
1596191031000,1596191,1398347069831,0.089782566,0.11492168,9.411607
1596201041000,1596201,1398347069841,0.076614454,0.11851298,9.41041
1596211020000,1596211,1398347069851,0.092176765,0.12449849,9.406818
1596221030000,1596222,1398347069862,0.077811554,0.1376666,9.412804
1596231040000,1596231,1398347069871,0.08619126,0.11971009,9.392453
1596241110000,1596241,1398347069881,0.093373865,0.12090719,9.398438
1596251059000,1596251,1398347069891,0.093373865,0.12090719,9.398438
1596261221000,1596261,1398347069901,0.075417355,0.1364695,9.396045
1596271048000,1596271,1398347069911,0.08140286,0.1316811,9.41041
1596281088000,1596281,1398347069921,0.074220255,0.1340753,9.405622
1596291342000,1596291,1398347069931,0.08379706,0.1400608,9.396045
1596301077000,1596301,1398347069941,0.088585466,0.12210429,9.39365
1596311026000,1596312,1398347069951,0.10295067,0.12689269,9.400833
1596321066000,1596321,1398347069961,0.094570965,0.1388637,9.356541
1596331015000,1596331,1398347069971,0.08499416,0.108936176,9.403227
1596341544000,1596342,1398347069981,0.090979666,0.11252748,9.398438
1596351035000,1596351,1398347069991,0.08499416,0.107739076,9.361329
1596361624000,1596362,1398347070001,0.08020575,0.12808979,9.390059
1596371024000,1596371,1398347070011,0.093373865,0.12330139,9.41041
1596381064000,1596381,1398347070021,0.093373865,0.12449849,9.428367
1596391043000,1596391,1398347070031,0.093373865,0.12449849,9.428367
1596401053000,1596401,1398347070041,0.077811554,0.10534488,9.415198
1596411063000,1596412,1398347070051,0.06823475,0.11372458,9.425972
1596421073000,1596421,1398347070061,0.094570965,0.10534488,9.409213
1596431052000,1596431,1398347070071,0.09816227,0.130484,9.394848
1596441062000,1596441,1398347070081,0.092176765,0.12449849,9.379285
1596451041000,1596451,1398347070091,0.10055647,0.12210429,9.394848
1596461112000,1596461,1398347070101,0.08738836,0.12808979,9.384073
1596471030000,1596471,1398347070111,0.092176765,0.12569559,9.396045
1596481070000,1596481,1398347070121,0.09816227,0.10654198,9.404425
1596491049000,1596491,1398347070131,0.088585466,0.12210429,9.399636
1596501059000,1596501,1398347070141,0.088585466,0.10534488,9.400833
